number_id,name,province,published_at_date,review_text,rating,sentiment
21201,Pantai Kejawanan,Jawa Barat,2022-12-24T01:07:04,Tolong di kasih jam operasional di web nya. G ada keterangan jam disini jadi cari di web lain katanya 24 jam. Pas pagi kesana sengaja biar adem eh suruh puter balik katanya buka jam 10.,1,Negative
21202,Pantai Kejawanan,Jawa Barat,2022-12-18T04:01:49,"Karcis masuk dipos 1 6000
Karcis masuk dipos 2 4000
Karcis masuk dipos 3 5000
Panasseee polll.......!!!",1,Negative
21203,Pantai Kejawanan,Jawa Barat,2022-12-04T09:41:28,"3x bayar.
Pertama didepan (di pos) bayar 2ribu utk 1 motor.
Terus pas masuk, bayar lagi 2ribu / motor buat parkir (katanya)
Terus mau masuk ke area pantai, bayar lagi 5rb/ orang.
Kurang efisien, mending sekalian bayarnya jadi satu",1,Negative
21204,Pantai Kejawanan,Jawa Barat,2022-11-29T09:49:33,Pengelola y ga jelas,1,Negative
21205,Pantai Kejawanan,Jawa Barat,2022-11-27T09:18:33,"Gak ada sopan2 nya satpam yang jaga di deket resto mau makan jg percuma kesel duluan

Lagian kalo emg gak boleh masuk tinggal bilang jangan kesitu khusus untuk resto.
Ini mah di giring2 ngapain2 mau apa? Kalo mau masuk kesana bukan ksni.
Hallo pak satpam??? makan di resto situ cuma berapa sih gak bakal sampe jual ginjal
sumpah gondok bgt.
Se umur2 ke bali. Ke pulau seribu ke ancol sampe k sumatra pun blm pernah ngalamin kejadian kaya gini.
Kek berasa gembel gak punya uang di buat nya sakit hati bgt",1,Negative
21206,Pantai Kejawanan,Jawa Barat,2022-11-27T10:30:39,"Banyak sampah,, air kotor dan keruh,, parkir luas sayang becek banyak genangan air",2,Negative
21207,Pantai Kejawanan,Jawa Barat,2022-10-23T09:59:00,"Papan penanda taruh depan ujung jalan, biar pengunjung tau buka atau tutupnya pantai kejawanan,

Dan satpam nya tolong dikondisikan... Sudah tau sulit putar balik di jalan masuk, apa susahnya buka gerbang sedikit buat mempermudah pengunjung putar balik di pertigaan... Pake segala ngomel-ngomel sambil menggerutu ",1,Negative
21208,Pantai Kejawanan,Jawa Barat,2022-10-23T09:20:55,"Msh tutup aja. Banyak org yg balik lg.
Informasi di media dong biar masyarakat tdk jauh2 dtg ke situ",1,Negative
21209,Pantai Kejawanan,Jawa Barat,2022-10-09T07:52:34,"Banyak wisatawan pada ngantri tapi malah di tutup portal nya sama satpam,, udah jauh2 wisatawan pada kecewa",1,Negative
21210,Pantai Kejawanan,Jawa Barat,2022-10-08T02:54:28,Tutup aja lah tetep g jelas....,1,Negative
21211,Pantai Kejawanan,Jawa Barat,2022-10-05T06:53:11,"Saat ini tidak saya rekomendasikan, pantai panas dan tidak banyak pohon untuk berteduh.",1,Negative
21212,Pantai Kejawanan,Jawa Barat,2022-05-18T09:54:47,"Belum bisa masuk
Ga boleh sama satpamnya
Tutup sementara entah sampai kapan",1,Negative
21213,Pantai Kejawanan,Jawa Barat,2022-10-02T00:58:27,Tidak seindah iklannya,1,Negative
21214,Pantai Kejawanan,Jawa Barat,2022-10-01T11:32:47,"Launcing belom satu minggu sudah tidak layak buat di nikmati saja pemandanngannya:')

Banyak pengunjung tapi tak tahu cara buang sampah yang benar, miris baru buka aja udah kotor apalagi nanti dah gak bakalan laku lagi,

Saran, kebersihannya aja dulu baru banyakin spot fotonya:')
Tiketnya 3x total 10k
Masuk dari gerbang 3k
Masuk ke parkir 2k
Masuk ke pantainya 5k

Kenapa ga disatuin aja? -_-",1,Negative
21215,Pantai Kejawanan,Jawa Barat,2022-09-29T10:08:34,kurang sih.. ngeliat di sosmed kyk bagus.. ternyata ilusi optik..   terimakasih..,2,Negative
21216,Pantai Kejawanan,Jawa Barat,2022-09-24T10:07:56,"kalo misalnya tutup di google nya tulisan nya ttup dong harusnya , biar yg jauh ga sia2 dtg kesana , pelayanan nya sangat buruk , kecewa",1,Negative
21217,Pantai Kejawanan,Jawa Barat,2022-09-22T15:19:10,"Tiap kesana di usir suruh pulang. Padahal corona dah lama g ada, masih aja tutup sementara. G tau di tutup sampai kapan",1,Negative
21218,Pantai Kejawanan,Jawa Barat,2022-09-06T12:45:11,ga bs masuk cuman buat usaha aja kata securitynya.sampe kapan nih,1,Negative
21219,Pantai Kejawanan,Jawa Barat,2022-08-17T02:12:41,Tempat wisata apaan kok tidak bisa memasuki malah ditutup saya sangat begitu kecewa dengan satpam yang tidak sopan!!!,1,Negative
21220,Pantai Kejawanan,Jawa Barat,2022-08-12T10:27:29,Ngga bisa sembarang bisa masuk padahal kawasan wisata.,1,Negative
21221,Pantai Kejawanan,Jawa Barat,2022-08-07T04:11:23,"Sudah 2 kali kesini, masih tidak boleh masuk oleh satpam dengan alasan di tutup ga jelas... padahal dah jauh2 dari Bandung",1,Negative
21222,Pantai Kejawanan,Jawa Barat,2022-06-28T01:40:54,Ditutup terus tanpa ada batas dan alasanyang jelas... Suap dlu satpamnya baru bisa masuk... Kenapa ga diterapin tiket resmi aja... Ga jelas....,1,Negative
21223,Pantai Kejawanan,Jawa Barat,2022-06-26T07:29:26,"Hari minggu sya kesana, dan ternyata tutup, tidak ada pemberitahuan",1,Negative
21224,Pantai Kejawanan,Jawa Barat,2022-06-19T04:24:26,Masuk daftar wisata tapi sampe sana ditolak masuk.,1,Negative
21225,Pantai Kejawanan,Jawa Barat,2022-05-22T00:03:09,"Kapan pantai kejawanan dibuka lagi pemerintaahhh tolong perhatikan, segera untuk dibuka untuk umum",2,Negative
21226,Pantai Kejawanan,Jawa Barat,2022-03-08T05:42:09,Pantai gajelas! Pelabuhan ini mah,1,Negative
21227,Pantai Kejawanan,Jawa Barat,2021-08-20T04:07:40,Setiap kali mau kesitu kok tutup terus. Tapi pencarian di google nya buka terus-_-,1,Negative
21228,Pantai Kejawanan,Jawa Barat,2021-06-15T00:45:01,Pantai yg sangat bagus juga cafenya rame juga banyak pengunjungnya,2,Positive
21229,Pantai Kejawanan,Jawa Barat,2021-04-09T03:54:36,Lg ngombak... Jd semua pemancing cancel dlu...,2,Neutral
21230,Pantai Kejawanan,Jawa Barat,2019-12-25T07:29:35,Ga jelas. Keterangan buka. Tapi sampe tempat di palang ga bisa masuk.,1,Negative
21231,Pantai Kejawanan,Jawa Barat,2020-11-22T02:35:05,"Kecewa, di keterangan buka pas kesana dilarang masuk ",2,Negative
21232,Pantai Kejawanan,Jawa Barat,2020-06-14T03:33:20,"Ini si warung diatas pasir pantai, coba bisa dikelola pasti bagus",2,Neutral
21233,Pantai Kejawanan,Jawa Barat,2020-03-02T01:29:16,Bnyk nya bangunan pedagang di dpn pantai,2,Negative
21234,Pantai Kejawanan,Jawa Barat,2020-02-10T10:06:45,"Belum ditata, masih nature sekali, yang dipandang hanya Air keruh, tak ada bangunan, pohon atau sentuhan design",2,Negative
21235,Pantai Kejawanan,Jawa Barat,2020-01-13T01:22:31,"Kurqng terawat, aman tdk ada premanisme",1,Negative
21236,Pantai Kejawanan,Jawa Barat,2019-12-05T08:42:56,Bibir pantai agak menjorok..kalau surut br bs ke bibir pantainya.parkiranya kotor..,1,Negative
21237,Pantai Kejawanan,Jawa Barat,2019-12-05T04:22:46,"Apa bagusnya sih disini??? Tiket masuknya aja yg murah cuma Rp. 500,-",2,Negative
21238,Pantai Kejawanan,Jawa Barat,2019-09-29T01:34:07,Kebersihan krng dipedulikan dn diperhatikan,1,Negative
21239,Pantai Kejawanan,Jawa Barat,2019-09-26T03:13:04,"Pantainya kotor, msknya ribet, bibir pantainya agk j tgn ky gusungan",2,Negative
21240,Pantai Kejawanan,Jawa Barat,2019-09-18T07:08:09,Kurang perawatan pantainya kotor airnya keruh,2,Negative
21241,Pantai Kejawanan,Jawa Barat,2019-09-07T04:22:41,kurang terawat n pengaman kurang ketat karna banyak anak2 jalanan yg datang,1,Negative
21242,Pantai Kejawanan,Jawa Barat,2019-08-13T04:09:05,Dikelola lebih bagus lagi bisa bt alternatif wisata bahari..untuk saat ini msh butuh penanganan yg lebih baik.,2,Negative
21243,Pantai Kejawanan,Jawa Barat,2019-07-24T12:04:44,Tempat parkirnya  kadang g karuan .ada petugasnya tp kurang mengondisikan .,2,Negative
21244,Pantai Kejawanan,Jawa Barat,2019-07-21T02:27:00,Pantainya sejuk ombaknya juga kecil jadi ga` kuatir klo ngajak anak2 tuk liburan.,1,Positive
21245,Pantai Kejawanan,Jawa Barat,2019-07-14T04:52:50,Mana pantainnya ya? Ini mah langsung laut.  Sampahnya mana tahan..,2,Negative
21246,Pantai Kejawanan,Jawa Barat,2019-07-14T02:08:34,"Tidak ada pasir, view nya kurang. But ok lah untuk melihat kapal kapal yang sedang berlabuh",2,Negative
21247,Pantai Kejawanan,Jawa Barat,2019-07-04T07:27:30,"Tidak tertata, kumuh dan semrawut.",1,Negative
21248,Pantai Kejawanan,Jawa Barat,2019-06-16T06:32:45,"Skrng kotor, banyak sampah",2,Negative
21249,Pantai Kejawanan,Jawa Barat,2019-06-16T03:02:45,"Tdk ada pasir,bnyk pengamennya.not recomend.",1,Negative
21250,Pantai Kejawanan,Jawa Barat,2019-06-11T22:11:46,"Pantai yang tidak menjadi perhatian penuh untuk lokasi wisata. Infrastruktur tidak memadai. Kondisi tidak jelas mana lokasi wisata, mana pelabuhan. Tidak ada angkutan umum. Lokasi masuk di dalam area pelabuhan kapal nelayan. Jika berada di tepi pantai yang ada dermaga batu2nya maka sinyal telkomsel tidak terjangkau. Hal ini saya alami sehingga susah dalam mencari kendaraan online. Baru ada sinyal di lokasi batas dermaga pergudangan.
Jika air laut pasang bisa berimbas hingga ke warung2 di tepi pantai. Menakutkan bagi saya.",1,Negative
21251,Pantai Kejawanan,Jawa Barat,2019-06-07T07:11:31,tempat kotor kumuh. kebersihan perlu ditingkatkan.,2,Negative
21252,Pantai Kejawanan,Jawa Barat,2019-05-04T01:09:58,Air pantainya sedang surut. Lokasi gak terlalu jauh dari pusat kota.,2,Neutral
21253,Pantai Kejawanan,Jawa Barat,2019-04-20T23:08:14,"Bukan tempat wisata, krn airnya kotor, banyak sampah. Tapi kapal2 nelayannya unik, bisa dapat cukup banyak foto2",2,Negative
21254,Pantai Kejawanan,Jawa Barat,2019-04-20T15:35:27,Gak sesuai dengan ekspektasi,1,Negative
21255,Pantai Kejawanan,Jawa Barat,2019-04-20T02:59:50,Perlu diperhatikan jk ingin mjd pusat wisata yg memadai.,2,Negative
21256,Pantai Kejawanan,Jawa Barat,2019-04-09T11:01:05,"Masuknya cuma 500...parkir 3.000...
Tapi masih kotor kawasannya.. Masih banyak yg buang sampah sembarangan",2,Negative
21257,Pantai Kejawanan,Jawa Barat,2019-04-04T13:07:13,"Banyak kapal yang sudah gak layak pakai
Jadi keunikan tersendiri",2,Positive
21258,Pantai Kejawanan,Jawa Barat,2019-03-31T12:19:20,"Pantai nya kotor, karena banyak yang buang sampah sembarang.,.  u jyyy",2,Negative
21259,Pantai Kejawanan,Jawa Barat,2019-03-11T08:29:06,"Sesuai harga, murah meriah tpi tempatnya pun tidak ada yg rawat",1,Neutral
21260,Pantai Kejawanan,Jawa Barat,2019-03-10T03:17:28,"Sorry tempatnya kumuh dan banyak sampah dimana"". Sepertinya dinas pariwisata setempat kurang serius mengelolanya. Tiket masuk 1.000,- tiket parkir mobil 5.000,- not recomended buat family vacation",1,Negative
21261,Pantai Kejawanan,Jawa Barat,2019-03-08T04:29:23,Tempat nya gersang.....cuma bayar parkir motor 3rb.....,2,Negative
21262,Pantai Kejawanan,Jawa Barat,2019-02-18T13:40:37,"Pantai disini kotor, dan ombaknya hanya kecil. Waktu itu saya kesana di hari Minggu sore dan banyak sekali pengunjung yang datang. Masuknya gratis, tapi kalau masuk dengan kendaraan membayar retribusi sebesar 1000 rupiah. Di kejawanan juga bisa menaiki kapal dengan tarifnya 5000 rupiah dengan perjalanan yang ditempuh sekitar 10 menit. Kalau untuk tempat wisata menurut saya kurang recomended karena airnya juga coklat dan pasti banyak bercampur dengan bahan bakar karena banyak sekali kapal-kapal yang parkir di pantai tersebut",2,Negative
21263,Pantai Kejawanan,Jawa Barat,2019-02-07T11:01:09,Kotor dan bukan pantai berpasir spt yg dibayangkan,1,Negative
21264,Pantai Kejawanan,Jawa Barat,2019-01-12T08:54:20,Pantai kotor dan berantakan banget,1,Negative
21265,Pantai Kejawanan,Jawa Barat,2019-01-06T00:57:30,"Kotor, fasilitas toilet dan lainnya kurang memadau",2,Negative
21266,Pantai Kejawanan,Jawa Barat,2019-01-02T13:49:59,Karena air laut nya lumayan kotor,2,Negative
21267,Pantai Kejawanan,Jawa Barat,2018-12-28T10:34:41,"Dekat dermaga dan pabrik pengolah hasil perikanan laut. Buat anak-anak kecil cukup berendam tapi tidak bisa main pasir pantai, karena memang tidak ada...",2,Negative
21268,Pantai Kejawanan,Jawa Barat,2018-12-24T01:28:54,Kurang baik fasilitasnya,2,Negative
21269,Pantai Kejawanan,Jawa Barat,2018-12-23T09:33:11,"Ga bagus jelek, ga ada yg bisa di kerjakan dan main",1,Negative
21270,Pantai Kejawanan,Jawa Barat,2018-12-23T07:35:21,"Banyak pengamen ,tolong di perbaiki lagi",2,Negative
21271,Pantai Kejawanan,Jawa Barat,2018-12-17T10:36:17,Tempat bagus buat melepas penat,1,Positive
21272,Pantai Kejawanan,Jawa Barat,2018-12-09T07:33:18,"Banyak yang harus diperbaiki, tempat masih terbilang kotor, jalanan akses masuk masih belum bagus.",2,Negative
21273,Pantai Kejawanan,Jawa Barat,2018-11-24T08:38:10,Sampah dimana mana ulah warung pinggir panntai,1,Negative
21274,Pantai Kejawanan,Jawa Barat,2018-11-19T03:53:06,"Pantai Kejawan, Cirebon, sebenarnya punya potensi besar utk jadi
Alternatif destinasi wisata, tapi ........, sayang bangets, lingkungan nya kotor, penuh dg sampah plastik, pengelolaannya belum / tidak (?) profesional ......  Tantangan tersendiri untuk pihak pengelola pantai / pemerintah daerah setempat.",2,Negative
21275,Pantai Kejawanan,Jawa Barat,2018-11-15T04:25:40,"Kotor, pihak pemkot harusnya melek dan bisa jadi destinasi wisata baru",2,Negative
21276,Pantai Kejawanan,Jawa Barat,2018-11-14T23:15:53,"Tujuan yg asyik kalo utk mau lihat laut/sunset. Cuma sayang sekali tempat nya masih kumuh.. Mudah2an kedepannya pemerintah bisa memperbaiki lagi yaaa krn sayang sekali kalo tidak di indahkan, Cirebon banyak tempat asyik & seru yang bisa di kunjungi.",2,Neutral
21277,Pantai Kejawanan,Jawa Barat,2018-11-06T18:11:23,"Pantai kejawanan salah satu tempat wisata yg potensial di cirebon, namun sayang, pengelolaan lokawisata tsb kurang baik karena masih terlihat beberapa tumpukan sampah di beberapa titik",2,Negative
21278,Pantai Kejawanan,Jawa Barat,2018-11-03T04:11:14,"Pantai kotor, belum layak untuk jadi destinasi wisata.",2,Negative
21279,Pantai Kejawanan,Jawa Barat,2018-09-23T10:05:24,Lumayan baik cuman masih banyak kekuranganya kurang kebersihan,1,Neutral
21280,Pantai Kejawanan,Jawa Barat,2018-09-21T03:18:20,"Tempatnya kurang terurus, warung2 menutupi pantai.",2,Negative
21281,Pantai Kejawanan,Jawa Barat,2018-09-05T07:11:12,Agak kotor pinggiran pantainya.....pdhl indah banget pemandangan kl dipagi hari...,2,Negative
21282,Pantai Kejawanan,Jawa Barat,2018-08-26T04:16:03,Pantainya tertutup warung2 panggung.,2,Negative
21283,Pantai Kejawanan,Jawa Barat,2018-08-18T01:28:12,"Pantainya kotor , gimana pada mau kesini kalo kebersihan tak terjaga , sebaiknya direnovasi karena ini juga berbahaya bagi masyarakat",2,Negative
21284,Pantai Kejawanan,Jawa Barat,2018-08-10T22:45:19,"Situasi pantai utara jawa, sedikit area pasir pantainya karena banyak warung-warung yang dibangun di pesisir pantai. Kebersihan pantai sangat memperihatinkan, banyak sampah yang dibuang dimana saja. Air lautnya berwarna kecoklatan, tapi terdapat wahana perahu karet untuk rekreasi. Pas pertama masuk dikenakan tarif sebesar Rp 500,- oleh petugas pelabuhan. Area pantai ini sekaligus sebagai pelabuhan juga. Banyak nelayan yang menyandarkan perahunya di pantai ini. Lumayan, bagi para anak gunung yang belum pernah mantai, kalau mau tahu pantai utara jawa seperti apa, kesini aja. Supaya tahu bedanya dengan pantai-pantai di pesisir selatan ",2,Negative
21285,Pantai Kejawanan,Jawa Barat,2018-07-21T05:47:15,tempat wisata yang tidak dikelola dengan baik,1,Negative
21286,Pantai Kejawanan,Jawa Barat,2018-07-16T00:34:17,"Pantainya kotor, banyak pengamen. Not recommended",1,Negative
21287,Pantai Kejawanan,Jawa Barat,2018-07-01T20:44:51,Kondisi pantainya kurang tertata dengan baik sehingga terkesan kumuh,2,Negative
21288,Pantai Kejawanan,Jawa Barat,2018-06-30T06:42:34,"Pantainya kotor dan kumuh. Jika mau naik perahu, tarifnya cuma 5 rb. Masuk bayar 1 rb dan tarif parkir mobil di dalam 5 rb.",2,Negative
21289,Pantai Kejawanan,Jawa Barat,2018-06-19T07:36:07,"Perhatikan lagi fasilitas umum dan juga kebersihan nya, banyak sampah berserakan. Serta perlu ditingkatkan lagi keamanannya karena beberapa orang melakukan pungutan liar kepada pengunjung",2,Negative
21290,Pantai Kejawanan,Jawa Barat,2018-06-17T10:58:03,Kejawanan semakin kumuh Dan tak terawat,2,Negative
21292,Pantai Kejawanan,Jawa Barat,2018-05-12T07:51:37,Kurang bagus viewnya,2,Negative
21293,Pantai Kejawanan,Jawa Barat,2018-05-05T00:05:03,Tidak tertata dan terawat dengan baik,2,Negative
21294,Pantai Kejawanan,Jawa Barat,2018-05-02T16:06:03,"Kotor, tidak terawat, banyak pengamen, ga nyaman, transportasi dr dalam pantai keluar jalan raya sulit",1,Negative
21295,Pantai Kejawanan,Jawa Barat,2018-04-22T09:11:43,Tempatnyaa kurang pas,2,Negative
21296,Pantai Kejawanan,Jawa Barat,2018-04-07T07:14:16,Pantai yg ga terawat,1,Negative
21297,Pantai Kejawanan,Jawa Barat,2018-03-23T10:08:52,Wktu dtg sih sepi.....agak bau bekas nangkap ikan gt. HTM murah sih cuma 2rbu klo g salah. Lumayan buat hiburan,2,Neutral
21298,Pantai Kejawanan,Jawa Barat,2018-03-18T00:26:10,Tidak masuk ke tempat parkir motor tapi harus bayar parkir...pungutan liar...,1,Negative
21299,Pantai Kejawanan,Jawa Barat,2018-03-17T05:21:04,Kalau tempat'y lebih bersih dan tertata rapi pasti bisa lebih nyaman.,2,Negative
21300,Pantai Kejawanan,Jawa Barat,2018-03-07T16:59:11,Hmm.. gak terlalu bagus..tapi lumayan bersih..,2,Neutral
21301,Pantai Kejawanan,Jawa Barat,2018-03-04T00:53:29,Perlu perbaikan sarana dan prasarana serta sikap  mental dari pengelola untuk menjadikannya sebagai destinasi wisata bahari yg menarik,2,Negative
21302,Pantai Kejawanan,Jawa Barat,2018-02-24T22:38:40,"Kotor dan banyak sampah. Mungkin bawaan dari laut, mungkin dari warga dan pengunjung. Tempat mandinya juga kurang bersih.",2,Negative
21303,Pantai Kejawanan,Jawa Barat,2018-01-30T09:51:47,Kurang bagus tempat parkir dan pantainya,2,Negative
21304,Pantai Kejawanan,Jawa Barat,2018-01-04T06:23:20,Jelek banget ni pantai. Paling jelek yang saya pernah datangin. Heran nih sama pemerintahan nya kota cirebon. Apa tidak bisa menata pedagang pedangang di pinggiran pantai. Dan mengelola lokasi untuk wisata. Pantai nya air nya keruh. Banyak sampah. Kumuh banyak warung warung gak jelas. Pokok nya jelek banget. Semoga gubenur dan walikota baru nantinya bisa menata dengan baik lokasi wisata pantai kejawanan ini.,1,Negative
21305,Pantai Kejawanan,Jawa Barat,2017-12-30T01:41:18,"Pantainya jelek banget tau
Yakin klo lo pada kesana pasti nyesel",1,Negative
21306,Pantai Kejawanan,Jawa Barat,2017-12-26T11:19:57,Tidak terlihat ada nya upaya Pemda setempat utk menjadikan pantai ini menarik utk dikunjungi wisatawan lokal ( apalagi manca negara) sangat minim penataan utamanya kawasan pinggir pantai nya...,2,Negative
21307,Pantai Kejawanan,Jawa Barat,2017-12-24T05:19:52,Hrus banyak tangn tngan kreatif..dlm mengelola tempat ny,1,Negative
21308,Pantai Kejawanan,Jawa Barat,2017-12-19T10:43:20,"Jelek buat berenang, foto juga kurang bagus, pantainya kotor",1,Negative
21309,Pantai Kejawanan,Jawa Barat,2017-12-04T05:54:57,"Di pantai kejawen pernah terjadi angin puting beliung,maganya sy ngak ke situ lebih enak di glayem",2,Negative
21310,Pantai Kejawanan,Jawa Barat,2017-11-26T08:38:27,Pantai yang kotor dan keruh,2,Negative
21311,Pantai Kejawanan,Jawa Barat,2017-11-22T10:12:55,Pantainya keruh! tidak cocok untuk tempat wisata.,1,Negative
21312,Pantai Kejawanan,Jawa Barat,2017-11-05T04:00:18,Pantai dikelola kurang baik,2,Negative
21313,Pantai Kejawanan,Jawa Barat,2017-11-02T03:19:14,"Airnya kotor, toiler alakadarnya, tempatnya juga tidak nyaman",2,Negative
21314,Pantai Kejawanan,Jawa Barat,2017-10-24T14:29:12,Pantai nya Kotor Banget..Banyak Sampah dimana-mana.  Semoga Untuk Kedepannya dapat di kelola dengan Baik dan Selalu bersih. Sukses buat Pantai Kejawanan.,2,Negative
21315,Pantai Kejawanan,Jawa Barat,2017-09-20T18:07:49,"kotor dan berlumpur, garis pantainya jarang keliatan. tapi lumayan nyaman buat liat sunrise/sunset sambil nyemil makanan dari warung yg ada",2,Negative
21316,Pantai Kejawanan,Jawa Barat,2017-07-14T04:20:37,"kotor, banyak sampah gak keurus",2,Negative
21317,Pantai Kejawanan,Jawa Barat,2017-07-11T21:16:14,Pantai sudah rusak dan lingkungan tercemar sampah serta kurang terawat,2,Negative
